module,type,name,res_id,src,value,comments
mail,code,addons/mail/static/src/xml/discuss.xml,183,Select all messages to moderate,Select all messages to moderate,openerp-web
mail,model,"ir.model.fields,help",mail.field_email_template_preview__model_object_field,"Select target field from the related document model.
If it is a relationship field you will be able to select a target field at the destination of the relationship.","Select target field from the related document model.
If it is a relationship field you will be able to select a target field at the destination of the relationship.",
mail,model,"ir.model.fields,help",mail.field_mail_template__model_object_field,"Select target field from the related document model.
If it is a relationship field you will be able to select a target field at the destination of the relationship.","Select target field from the related document model.
If it is a relationship field you will be able to select a target field at the destination of the relationship.",
mail,model_terms,"ir.ui.view,arch_db",mail.mail_resend_message_view_form,Select the action to do on each mail and correct the email address if needed. The modified address will be saved on the corresponding contact.,Select the action to do on each mail and correct the email address if needed. The modified address will be saved on the corresponding contact.,
mail,selection,"mail.channel,public",0,Selected group of users,Selected group of users,
mail,code,addons/mail/static/src/js/composers/basic_composer.js,49,Send,Send,openerp-web
mail,code,addons/mail/static/src/js/discuss.js,148,Send,Send,openerp-web
mail,code,addons/mail/static/src/xml/composer.xml,16,Send,Send,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.email_compose_message_wizard_form,Send,Send,
mail,model,"ir.model.fields,field_description",mail.field_mail_resend_partner__resend,Send Again,Send Again,
mail,model,"ir.actions.act_window,name",mail.action_partner_mass_mail,Send Email,Send Email,
mail,selection,"ir.actions.server,state",0,Send Email,Send Email,
mail,model,"ir.model.fields,field_description",mail.field_mail_wizard_invite__send_mail,Send Email,Send Email,
mail,code,addons/mail/models/mail_template.py,265,Send Mail (%s),Send Mail (%s),
mail,code,addons/mail/static/src/xml/activity.xml,72,Send Now,Send Now,openerp-web
mail,code,addons/mail/static/src/xml/web_kanban_activity.xml,56,Send Now,Send Now,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_form,Send Now,Send Now,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_tree,Send Now,Send Now,
mail,code,addons/mail/static/src/xml/chatter.xml,96,Send a message,Send a message,openerp-web
mail,code,addons/mail/static/src/js/discuss.js,145,Send explanation to author,Send explanation to author,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.mail_channel_view_form,Send guidelines,Send guidelines,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__moderation_guidelines,Send guidelines to new subscribers,Send guidelines to new subscribers,
mail,code,addons/mail/static/src/xml/chatter.xml,96,Send message,Send message,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__email_send,Send messages by email,Send messages by email,
mail,model,"ir.model.fields,help",mail.field_email_template_preview__email_from,"Sender address (placeholders may be used here). If not set, the default value will be the author's email alias if configured, or email address.","Sender address (placeholders may be used here). If not set, the default value will be the author's email alias if configured, or email address.",
mail,model,"ir.model.fields,help",mail.field_mail_template__email_from,"Sender address (placeholders may be used here). If not set, the default value will be the author's email alias if configured, or email address.","Sender address (placeholders may be used here). If not set, the default value will be the author's email alias if configured, or email address.",
mail,code,addons/mail/static/src/js/thread_field.js,100,Sending Error,Sending Error,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,141,Sends messages by email,Sends messages by email,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,390,Sent,Sent,openerp-web
mail,model_terms,"ir.ui.view,arch_db",mail.message_notification_email,Sent,Sent,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_search,Sent,Sent,
mail,selection,"mail.mail,state",0,Sent,Sent,
mail,selection,"mail.notification,email_status",0,Sent,Sent,
mail,model,"ir.model.fields,field_description",mail.field_mail_notification__is_email,Sent by Email,Sent by Email,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_type__sequence,Sequence,Sequence,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_subtype__sequence,Sequence,Sequence,
mail,model,"ir.model,name",mail.model_ir_actions_server,Server Action,Server Action,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_shortcode_view_form,Shortcodes,Shortcodes,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_shortcode_view_tree,Shortcodes,Shortcodes,
mail,model,"ir.model.fields,field_description",mail.field_mail_shortcode__source,Shortcut,Shortcut,
mail,model_terms,"ir.ui.view,arch_db",mail.mail_activity_view_search,Show all records which has next action date is before today,Show all records which has next action date is before today,
mail,model_terms,"ir.ui.view,arch_db",mail.res_partner_view_search_inherit_mail,Show all records which has next action date is before today,Show all records which has next action date is before today,
mail,code,addons/mail/models/mail_channel.py,920,Show an helper message,Show an helper message,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview__ref_ir_act_window,Sidebar action,Sidebar action,
mail,model,"ir.model.fields,field_description",mail.field_mail_template__ref_ir_act_window,Sidebar action,Sidebar action,
mail,model,"ir.model.fields,help",mail.field_email_template_preview__ref_ir_act_window,Sidebar action to make this template available on records of the related document model,Sidebar action to make this template available on records of the related document model,
mail,model,"ir.model.fields,help",mail.field_mail_template__ref_ir_act_window,Sidebar action to make this template available on records of the related document model,Sidebar action to make this template available on records of the related document model,
mail,model,"ir.model.fields,help",mail.field_mail_compose_message__author_avatar,"Small-sized image of this contact. It is automatically resized as a 64x64px image, with aspect ratio preserved. Use this field anywhere a small image is required.","Small-sized image of this contact. It is automatically resized as a 64x64px image, with aspect ratio preserved. Use this field anywhere a small image is required.",
mail,model,"ir.model.fields,help",mail.field_mail_mail__author_avatar,"Small-sized image of this contact. It is automatically resized as a 64x64px image, with aspect ratio preserved. Use this field anywhere a small image is required.","Small-sized image of this contact. It is automatically resized as a 64x64px image, with aspect ratio preserved. Use this field anywhere a small image is required.",
mail,model,"ir.model.fields,help",mail.field_mail_message__author_avatar,"Small-sized image of this contact. It is automatically resized as a 64x64px image, with aspect ratio preserved. Use this field anywhere a small image is required.","Small-sized image of this contact. It is automatically resized as a 64x64px image, with aspect ratio preserved. Use this field anywhere a small image is required.",
mail,model,"ir.model.fields,field_description",mail.field_mail_channel__image_small,Small-sized photo,Small-sized photo,
mail,model,"ir.model.fields,help",mail.field_mail_channel__image_small,"Small-sized photo of the group. It is automatically resized as a 64x64px image, with aspect ratio preserved. Use this field anywhere a small image is required.","Small-sized photo of the group. It is automatically resized as a 64x64px image, with aspect ratio preserved. Use this field anywhere a small image is required.",
mail,selection,"ir.actions.server,activity_user_type",0,Specific User,Specific User,
mail,model,"ir.model.fields,help",mail.field_mail_activity_type__res_model_id,Specify a model if the activity should be specific to a model and not available when managing activities for other models.,Specify a model if the activity should be specific to a model and not available when managing activities for other models.,
mail,code,addons/mail/static/src/xml/thread.xml,48,Split,Split,openerp-web
mail,code,addons/mail/static/src/js/services/mail_manager.js,1235,Starred,Starred,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,33,Starred,Starred,openerp-web
mail,code,addons/mail/static/src/xml/discuss.xml,208,Starred,Starred,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message__starred,Starred,Starred,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__starred,Starred,Starred,
mail,model,"ir.model.fields,field_description",mail.field_mail_message__starred,Starred,Starred,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity__state,State,State,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail__state,Status,Status,
mail,model,"ir.model.fields,field_description",mail.field_mail_moderation__status,Status,Status,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_form,Status,Status,
mail,model_terms,"ir.ui.view,arch_db",mail.view_mail_search,Status,Status,
mail,model,"ir.model.fields,help",mail.field_mail_activity_mixin__activity_state,"Status based on activities
Overdue: Due date is already passed
Today: Activity date is today
Planned: Future activities.","Status based on activities
Overdue: Due date is already passed
Today: Activity date is today
Planned: Future activities.",
